#  an         x(")        x_er(")     y(")        y_er(")    UT1-TAI(s)  UT1_er(s)    dPsi(")     dPsi_er(")  dEps(")     dEps_er(")
   2013.00    0.076731    0.000068    0.289509    0.000059 -34.7233999   0.0000129   -0.075247    0.000133   -0.008716    0.000050
   2013.05    0.053756    0.000066    0.298942    0.000063 -34.7420702   0.0000070   -0.076123    0.000111   -0.008477    0.000039
   2013.10    0.039358    0.000066    0.316432    0.000063 -34.7658389   0.0000120   -0.076519    0.000121   -0.009077    0.000042
   2013.15    0.030854    0.000066    0.333754    0.000064 -34.7853568   0.0000090   -0.075750    0.000138   -0.010473    0.000050
   2013.20    0.039387    0.000067    0.354994    0.000064 -34.8132064   0.0000070   -0.075682    0.000118   -0.011443    0.000043
   2013.25    0.051210    0.000068    0.375076    0.000065 -34.8423663   0.0000100   -0.074674    0.000106   -0.012555    0.000036
   2013.30    0.058987    0.000068    0.389815    0.000065 -34.8710913   0.0000070   -0.073662    0.000113   -0.012953    0.000043
   2013.35    0.079459    0.000067    0.400014    0.000065 -34.8975834   0.0000090   -0.074607    0.000128   -0.013059    0.000051
   2013.40    0.102330    0.000067    0.407098    0.000064 -34.9204519   0.0000265   -0.075889    0.000143   -0.013393    0.000060
   2013.45    0.122686    0.000068    0.400317    0.000065 -34.9320736   0.0000099   -0.078102    0.000128   -0.013442    0.000049
   2013.50    0.144306    0.000069    0.389983    0.000065 -34.9410287   0.0000108   -0.081009    0.000128   -0.013030    0.000046
   2013.55    0.163721    0.000068    0.373257    0.000065 -34.9445606   0.0000110   -0.084168    0.000146   -0.013003    0.000053
   2013.60    0.173227    0.000069    0.354539    0.000065 -34.9504361   0.0000180   -0.085731    0.000148   -0.012876    0.000052
   2013.65    0.169625    0.000070    0.333042    0.000066 -34.9583698   0.0000220   -0.088276    0.000143   -0.012971    0.000048
   2013.70    0.159634    0.000070    0.310497    0.000067 -34.9707546   0.0000100   -0.088041    0.000128   -0.012837    0.000043
   2013.75    0.134014    0.000070    0.294010    0.000067 -34.9886964   0.0000100   -0.087260    0.000128   -0.012854    0.000045
   2013.80    0.104971    0.000069    0.282902    0.000066 -35.0096915   0.0000087   -0.086438    0.000121   -0.011762    0.000046
   2013.85    0.080926    0.000070    0.285272    0.000068 -35.0323609   0.0000110   -0.084166    0.000111   -0.011291    0.000044
   2013.90    0.060085    0.000070    0.290357    0.000068 -35.0546710   0.0000179   -0.082138    0.000123   -0.010421    0.000048
   2013.95    0.054555    0.000073    0.305751    0.000070 -35.0757141   0.0000139   -0.082297    0.000111   -0.009683    0.000041
   2014.00    0.038843    0.000061    0.317822    0.000060 -35.0964667   0.0000084   -0.081352    0.000111   -0.009495    0.000034
   2014.05    0.026202    0.000048    0.335470    0.000048 -35.1153828   0.0000100   -0.081067    0.000141   -0.009619    0.000033
   2014.10    0.023954    0.000050    0.354406    0.000050 -35.1340691   0.0000100   -0.082065    0.000136   -0.009918    0.000031
   2014.15    0.019875    0.000050    0.381467    0.000051 -35.1549085   0.0000130   -0.081614    0.000143   -0.011176    0.000036
   2014.20    0.021995    0.000051    0.401547    0.000051 -35.1809021   0.0000134   -0.080485    0.000103   -0.012175    0.000024
   2014.25    0.042938    0.000050    0.421472    0.000050 -35.2048580   0.0000140   -0.080266    0.000068   -0.013156    0.000013
   2014.30    0.061801    0.000049    0.436634    0.000049 -35.2303605   0.0000100   -0.079785    0.000085   -0.013885    0.000021
   2014.35    0.089632    0.000049    0.446194    0.000048 -35.2570492   0.0000180   -0.079395    0.000080   -0.014089    0.000021
   2014.40    0.118291    0.000049    0.446228    0.000048 -35.2780365   0.0000156   -0.081308    0.000093   -0.013588    0.000025
   2014.45    0.150351    0.000049    0.432761    0.000049 -35.2912675   0.0000110   -0.083143    0.000108   -0.013875    0.000031
   2014.50    0.172364    0.000049    0.414562    0.000048 -35.3030284   0.0000230   -0.085784    0.000118   -0.013595    0.000033
   2014.55    0.186639    0.000049    0.393704    0.000049 -35.3108836   0.0000177   -0.089186    0.000151   -0.013448    0.000040
   2014.60    0.201883    0.000049    0.372576    0.000048 -35.3173049   0.0000255   -0.091714    0.000161   -0.013479    0.000041
   2014.65    0.210087    0.000049    0.347696    0.000048 -35.3245277   0.0000170   -0.092680    0.000146   -0.013028    0.000041
   2014.70    0.204744    0.000050    0.316065    0.000049 -35.3363826   0.0000160   -0.094471    0.000156   -0.012831    0.000041
   2014.75    0.188137    0.000050    0.288406    0.000049 -35.3525856   0.0000173   -0.093232    0.000161   -0.013002    0.000041
   2014.80    0.155222    0.000050    0.265620    0.000049 -35.3729036   0.0000376   -0.091052    0.000158   -0.012672    0.000040
   2014.85    0.121881    0.000050    0.252443    0.000050 -35.3950759   0.0000193   -0.090193    0.000178   -0.011334    0.000042
   2014.90    0.089439    0.000050    0.254556    0.000050 -35.4160922   0.0000140   -0.088293    0.000201   -0.010845    0.000047
   2014.95    0.056484    0.000051    0.267644    0.000050 -35.4377668   0.0000120   -0.087052    0.000229   -0.010068    0.000054
   2015.00    0.031443    0.000050    0.280234    0.000052 -35.4581597   0.0000247   -0.088027    0.000163   -0.009570    0.000049
   2015.05    0.010889    0.000051    0.295191    0.000054 -35.4776125   0.0000269   -0.087889    0.000098   -0.009818    0.000041
   2015.10    0.002465    0.000048    0.321867    0.000051 -35.4985596   0.0000198   -0.087542    0.000098   -0.010323    0.000037
   2015.15    0.003209    0.000040    0.349183    0.000042 -35.5216832   0.0000109   -0.088179    0.000090   -0.010960    0.000033
   2015.20    0.003494    0.000039    0.374557    0.000040 -35.5459354   0.0000414   -0.087007    0.000090   -0.012256    0.000034
   2015.25    0.015545    0.000039    0.398683    0.000040 -35.5760969   0.0000100   -0.086057    0.000090   -0.013022    0.000035
   2015.30    0.027581    0.000039    0.420080    0.000040 -35.6024952   0.0000160   -0.086514    0.000090   -0.013596    0.000035
   2015.35    0.046841    0.000039    0.441051    0.000041 -35.6268666   0.0000141   -0.086790    0.000098   -0.014185    0.000042
   2015.40    0.080743    0.000040    0.452977    0.000041 -35.6513138   0.0000170   -0.087382    0.000085   -0.014158    0.000037
   2015.45    0.108124    0.000040    0.455050    0.000041 -35.6656509   0.0000200   -0.090095    0.000078   -0.013258    0.000033
   2015.50    0.144681    0.000039    0.447454    0.000041 -35.6783000   0.0000191   -0.092597    0.000075   -0.013459    0.000032
   2015.55    0.178432    0.000039    0.432101    0.000040 -35.6925711   0.0000190   -0.095232    0.000075   -0.013386    0.000030
   2015.60    0.207927    0.000039    0.409828    0.000040 -35.7042896   0.0000152   -0.098234    0.000073   -0.013313    0.000029
   2015.65    0.224524    0.000039    0.379431    0.000040 -35.7209375   0.0000170   -0.099774    0.000075   -0.013132    0.000030
   2015.70    0.225125    0.000038    0.350468    0.000040 -35.7437099   0.0000147   -0.099719    0.000075   -0.012679    0.000029
   2015.75    0.211922    0.000037    0.315382    0.000040 -35.7699050   0.0000160   -0.100205    0.000073   -0.012111    0.000028
   2015.80    0.187159    0.000038    0.285251    0.000040 -35.7992986   0.0000128   -0.098211    0.000068   -0.012237    0.000026
   2015.85    0.156529    0.000038    0.265599    0.000040 -35.8304267   0.0000120   -0.095854    0.000070   -0.011453    0.000028
   2015.90    0.122008    0.000038    0.254740    0.000039 -35.8584378   0.0000079   -0.095082    0.000073   -0.010304    0.000028
   2015.95    0.090871    0.000037    0.250853    0.000040 -35.8881753   0.0000116   -0.093711    0.000070   -0.009932    0.000028
   2016.00    0.051970    0.000049    0.256818    0.000043 -35.9183009   0.0000110   -0.093329    0.000083   -0.009502    0.000031
   2016.05    0.019619    0.000058    0.282675    0.000044 -35.9529596   0.0000173   -0.094034    0.000085   -0.009262    0.000029
   2016.10   -0.008080    0.000059    0.308578    0.000045 -35.9818724   0.0000159   -0.094092    0.000090   -0.009909    0.000033
   2016.15   -0.021283    0.000060    0.343469    0.000045 -36.0110257   0.0000159   -0.093455    0.000098   -0.011017    0.000035
   2016.20   -0.022458    0.000060    0.383145    0.000045 -36.0463319   0.0000150   -0.093677    0.000106   -0.011893    0.000038
   2016.25   -0.007578    0.000059    0.421870    0.000046 -36.0839481   0.0000110   -0.092334    0.000121   -0.012716    0.000048
   2016.30    0.017552    0.000061    0.455355    0.000046 -36.1172930   0.0000130   -0.091890    0.000118   -0.013316    0.000046
   2016.35    0.046506    0.000061    0.481288    0.000046 -36.1472112   0.0000167   -0.093286    0.000138   -0.013557    0.000059
   2016.40    0.079706    0.000060    0.495423    0.000045 -36.1775345   0.0000290   -0.094244    0.000143   -0.013835    0.000062
   2016.45    0.114576    0.000060    0.495629    0.000045 -36.2003208   0.0000119   -0.096369    0.000128   -0.013483    0.000049
   2016.50    0.153491    0.000057    0.483391    0.000045 -36.2123332   0.0000150   -0.099666    0.000131   -0.012903    0.000049
   2016.55    0.193516    0.000056    0.462545    0.000045 -36.2210456   0.0000149   -0.102273    0.000126   -0.013026    0.000044
   2016.60    0.219609    0.000057    0.440503    0.000045 -36.2285207   0.0000160   -0.104230    0.000128   -0.013208    0.000045
   2016.65    0.231403    0.000060    0.403258    0.000045 -36.2408874   0.0000160   -0.106257    0.000128   -0.013038    0.000047
   2016.70    0.236180    0.000058    0.369284    0.000045 -36.2570563   0.0000155   -0.106348    0.000121   -0.012786    0.000046
   2016.75    0.232007    0.000058    0.332276    0.000045 -36.2780276   0.0000140   -0.105434    0.000116   -0.012117    0.000046
   2016.80    0.209682    0.000058    0.301457    0.000046 -36.3038259   0.0000120   -0.104395    0.000098   -0.011535    0.000036
   2016.85    0.179420    0.000060    0.278387    0.000045 -36.3322555   0.0000130   -0.102407    0.000096   -0.011212    0.000035
   2016.90    0.141537    0.000058    0.268567    0.000045 -36.3603055   0.0000150   -0.100737    0.000093   -0.010092    0.000033
   2016.95    0.114964    0.000059    0.266540    0.000045 -36.3869367   0.0000141   -0.100498    0.000093   -0.009338    0.000033
   2017.00    0.084006    0.000059    0.263972    0.000045 -36.4090088   0.0000190   -0.099201    0.000108   -0.009142    0.000039
   2017.05    0.052446    0.000062    0.271127    0.000046 -36.4311322   0.0000176   -0.099476    0.000101   -0.008993    0.000036
   2017.10    0.025509    0.000063    0.288730    0.000048 -36.4521303   0.0000199   -0.100013    0.000101   -0.009387    0.000037
   2017.15    0.005706    0.000062    0.312884    0.000047 -36.4770907   0.0000290   -0.099360    0.000111   -0.010542    0.000042
   2017.20    0.004448    0.000060    0.345286    0.000045 -36.5015695   0.0000220   -0.098354    0.000118   -0.011789    0.000046
   2017.25    0.006158    0.000060    0.378042    0.000045 -36.5292729   0.0000186   -0.098631    0.000118   -0.012636    0.000043
   2017.30    0.023716    0.000060    0.410644    0.000045 -36.5588107   0.0000197   -0.097509    0.000106   -0.012987    0.000037
   2017.35    0.049926    0.000059    0.440857    0.000046 -36.5878044   0.0000230   -0.097779    0.000101   -0.013087    0.000037
   2017.40    0.085464    0.000058    0.456128    0.000046 -36.6119421   0.0000230   -0.100288    0.000093   -0.013115    0.000037
   2017.45    0.115752    0.000057    0.457327    0.000045 -36.6310142   0.0000190   -0.101623    0.000085   -0.013093    0.000035
   2017.50    0.159095    0.000060    0.449637    0.000045 -36.6398830   0.0000230   -0.104600    0.000090   -0.012620    0.000036
   2017.55    0.197517    0.000061    0.430253    0.000045 -36.6474399   0.0000210   -0.108142    0.000106   -0.012561    0.000042
   2017.60    0.218005    0.000062    0.400514    0.000046 -36.6551433   0.0000260   -0.109780    0.000111   -0.012622    0.000042
   2017.65    0.232436    0.000062    0.368810    0.000046 -36.6614404   0.0000185   -0.111063    0.000103   -0.012384    0.000035
   2017.70    0.238686    0.000062    0.337846    0.000046 -36.6706335   0.0000159   -0.111976    0.000098   -0.012227    0.000034
   2017.75    0.224051    0.000061    0.303774    0.000046 -36.6856767   0.0000250   -0.110354    0.000126   -0.012074    0.000038
   2017.80    0.200638    0.000059    0.273394    0.000046 -36.7025207   0.0000200   -0.109144    0.000123   -0.010929    0.000039
   2017.85    0.172897    0.000060    0.251621    0.000046 -36.7242487   0.0000270   -0.107147    0.000128   -0.010329    0.000044
   2017.90    0.138282    0.000058    0.238075    0.000043 -36.7453461   0.0000203   -0.105374    0.000116   -0.009568    0.000043
   2017.95    0.094115    0.000051    0.235964    0.000036 -36.7662401   0.0000081   -0.104417    0.000113   -0.008498    0.000045
   2018.00    0.059799    0.000056    0.246556    0.000038 -36.7831532   0.0000130   -0.105062    0.000131   -0.007967    0.000079
   2018.05    0.034122    0.000057    0.267007    0.000039 -36.7932350   0.0000131   -0.103577    0.000136   -0.008190    0.000064
   2018.10    0.008275    0.000058    0.296349    0.000039 -36.8097843   0.0000120   -0.104101    0.000138   -0.008318    0.000064
   2018.15    0.000961    0.000056    0.331605    0.000039 -36.8296368   0.0000120   -0.104174    0.000143   -0.009417    0.000057
   2018.20    0.012748    0.000056    0.368651    0.000039 -36.8468765   0.0000130   -0.102658    0.000158   -0.010625    0.000070
   2018.25    0.030892    0.000056    0.395927    0.000039 -36.8658969   0.0000140   -0.102188    0.000173   -0.011540    0.000074
   2018.30    0.051416    0.000055    0.425301    0.000038 -36.8844386   0.0000130   -0.102732    0.000186   -0.012177    0.000094
   2018.35    0.076695    0.000054    0.442921    0.000038 -36.9047764   0.0000120   -0.101950    0.000184   -0.012281    0.000087
   2018.40    0.106732    0.000054    0.447624    0.000038 -36.9187484   0.0000130   -0.103196    0.000176   -0.011992    0.000077
   2018.45    0.131028    0.000054    0.444279    0.000038 -36.9302402   0.0000140   -0.106451    0.000166   -0.011895    0.000080
   2018.50    0.165065    0.000052    0.428640    0.000037 -36.9298746   0.0000150   -0.108182    0.000156   -0.011823    0.000065
   2018.55    0.191073    0.000049    0.415605    0.000036 -36.9291264   0.0000140   -0.111449    0.000156   -0.011596    0.000056
   2018.60    0.201004    0.000050    0.397692    0.000038 -36.9321633   0.0000130   -0.114345    0.000156   -0.011773    0.000037
   2018.65    0.209653    0.000053    0.374732    0.000038 -36.9355856   0.0000150   -0.114794    0.000184   -0.011713    0.000074
   2018.70    0.212881    0.000054    0.355323    0.000039 -36.9409717   0.0000170   -0.115591    0.000194   -0.011030    0.000088
   2018.75    0.210026    0.000051    0.330990    0.000039 -36.9520425   0.0000140   -0.114741    0.000148   -0.010925    0.000064
   2018.80    0.198368    0.000049    0.309613    0.000039 -36.9686913   0.0000181   -0.112157    0.000204   -0.010321    0.000099
